,smiles,MolWt
14074,CC(C)CCC(C(COC)C1=CC=CC=C1)OC,250.382
14075,CC(C)C(C(C)(C)C1=CC=CC=C1)C(C)(C)OO,250.382
14076,CCOC(CCCCCC1=CC=CC=C1)OCC,250.382
14077,CCOCCC(C)(CCOCC)C1=CC=CC=C1,250.382
14078,CCCCCCCCOC(C1=CC=CC=C1)OC,250.38200000000003
14079,C=CC(CCC1=CC=CC=C1)C#CC2=CCCCC2,250.38499999999993
14080,CC(C)(C=CC1=CC=CC=C1)C#CC2=CCCCC2,250.38499999999993
14081,C=CC1=C(CC1=CC2CCCCC2)C3=CC=CC=C3,250.38499999999996
14082,CCC(=CCC1=CC=CCC1)C(=C)C2=CC=CC=C2,250.38499999999996
14083,CCC(=CCC1=CC(=CCC1)C2=CC=CC=C2)C=C,250.38499999999996
14084,CCCC(=C(C=CC1=CC=CC=C1)C#CC(=C)C)C,250.38499999999996
14085,CCC(=CC=CC)C1=CC(=CCC1)C2=CC=CC=C2,250.38499999999996
14086,CC(CCC=C(C)C)CC#CC#CC1=CC=CC=C1,250.385
14087,CCCCC#CC(=C(C)C#CC1=CC=CC=C1)CC,250.385
14088,CC=CC(=CC=C)C(C1=CC=CC=C1)C(=CC)C=C,250.385
14089,CC1(CC(C=C1)(C)C2=CC=CC=C2)C3=CCCC=C3,250.385
14090,CC=CCC=C(C1=CC=CC=C1)C(=CC=C)C=CC,250.385
14091,CCCCC#CC1=C(CCC1)C=CC2=CC=CC=C2,250.385
14092,CCCCC(=CC=C=C(C)C)C#CC1=CC=CC=C1,250.385
14093,CC=CC(=C)C(=CCC=CC(=C)C1=CC=CC=C1)C,250.385
14094,CCCC(=CC=C)C(=C)C=C(C=C)C1=CC=CC=C1,250.385
14095,CC=C(C)C=C(C1=CC=CC=C1)C(=CC=CC=C)C,250.385
14096,CCC=CC=C(C)C1=C(C=CCC1)C2=CC=CC=C2,250.385
14097,CC(C=CC=C)C=CC(=CC(=C)C)C1=CC=CC=C1,250.385
14098,CCC(=CC(=CC)C1=CC=CC=C1)C2=CC=CCC2,250.385
14099,CCCCC#CC(=C(CC)C#CC1=CC=CC=C1)C,250.385
14100,CC=CC=CC=CC(=CC(=CC)C1=CC=CC=C1)C,250.385
14101,CC=CC(=CC)C(=CC=C(C)C1=CC=CC=C1)C=C,250.385
14102,C1CCC(=CC1)C#CCC=CCCC2=CC=CC=C2,250.385
14103,CC=CC(=CC)CC=CC(=CC=C)C1=CC=CC=C1,250.385
14104,CC=CC(=CC)C(C1=CC=CC=C1)C(=CC=C)C=C,250.385
14105,CC=CC=C(C)C(=C)C=C(C)C(=C)C1=CC=CC=C1,250.385
14106,CCC(=C)C(=CC=C(C=CC=C)C1=CC=CC=C1)C,250.385
14107,CC=CC=C(C=C)C(=CC(=CC)C1=CC=CC=C1)C,250.38500000000002
14108,CC=CC=C(C=C)C(C1=CC=CC=C1)C(=CC)C=C,250.38500000000002
14109,CC(=CC=C)C(C)(C1=CC=CC=C1)C(=C)C=CC=C,250.38500000000002
14110,CC1=C(C(CCC1)(C)C)C=CC#CC2=CC=CC=C2,250.38500000000002
14111,CC1=CC(=C(C1(C)C)C)C(=CC=C)C2=CC=CC=C2,250.38500000000002
14112,CC(C)C=CC1=CCC(C=C1)C=CC2=CC=CC=C2,250.38500000000002
14113,CC1=CCC(CC1)C(=C)C=C(C=C)C2=CC=CC=C2,250.38500000000002
14114,CC=CC(=C)C1(C(=CCC1=CC)C)C2=CC=CC=C2,250.38500000000002
14115,CC1=C(C(=C2CCCCC2)C=C1C3=CC=CC=C3)C,250.38500000000002
14116,CC=CC=C(C)C(C1CC=CC=C1)C2=CC=CC=C2,250.38500000000005
14117,CCCC(CC)C(C)(C1=CC=CC=C1)C(C)(C)F,250.401
14118,CCCC1(CC1C(C)C)S(=O)C2=CC=CC=C2,250.40699999999998
14119,COC(CSC1CCCCC1)C2=CC=CC=C2,250.40699999999998
14120,CCC1C(C1(C)C)C(OC)SC2=CC=CC=C2,250.407
14121,CCCCCCC=C(C)S(=O)C1=CC=CC=C1,250.407
14122,CC(C)(C)CC(CC=C)S(=O)C1=CC=CC=C1,250.407
14123,CCSC(=CC=CC1=CC=CC=C1)SCC,250.432
14124,CC(C=CCSC(=C)SC)C1=CC=CC=C1,250.43200000000002
14125,CC(=CCC(=CSC)SC)C1=CC=CC=C1,250.43200000000002
14126,CC(C)(C)C(C(C)(C)C)SCC1=CC=CC=C1,250.451
14127,CC(C)(C)CC(C1=CC=CC=C1)SC(C)(C)C,250.451
14128,CC(C)(C)C(CSC(C)(C)C)C1=CC=CC=C1,250.451
14129,CCCCCCCCCCSC1=CC=CC=C1,250.45100000000002
14130,CC(C)(CCCSC)C(C)(C)C1=CC=CC=C1,250.45100000000002
14131,C1=CC=C(C=C1)C([N+](=O)[O-])(Cl)Br,250.47899999999998
14132,C1=CC=C(C=C1)C(C(N=C=O)Cl)(Cl)Cl,250.51199999999997
14133,C1=CC=C(C=C1)CCC(CCCl)C(F)(F)F,250.69099999999992
14134,C1=CC=C(C=C1)CCCC(CC(F)(F)F)Cl,250.69099999999995
14135,C1=CC=C(C=C1)C(CSCCCCl)(F)F,250.74099999999993
14136,CC(CCl)SCC(C1=CC=CC=C1)(F)F,250.741
14137,C=CCOC(CCC1=CC=CC=C1)CC(=C)Cl,250.76899999999998
14138,C1CC=C(C(C1)OCCCCl)C2=CC=CC=C2,250.769
14139,C1CC(CC=C1)(COCC2=CC=CC=C2)CCl,250.769
14140,CCC1(CCCC1)C(=CCl)OC2=CC=CC=C2,250.769
14141,C1C=CCC1(CCOCC2=CC=CC=C2)CCl,250.769
14142,CC1(CCCCC1)C(=CCl)OC2=CC=CC=C2,250.769
14143,CC(CC(C)C1=CC=CC=C1)C=CCCCCl,250.81299999999996
14144,CCC(CCl)(C1CCCCC1)C2=CC=CC=C2,250.81299999999996
14145,CC1CCC(C(C1)Cl)C(C)(C)C2=CC=CC=C2,250.813
14146,CC1(CCCCC1C(CC2=CC=CC=C2)Cl)C,250.81300000000002
14147,CC(C)CC1CC(CCC1Cl)C2=CC=CC=C2,250.81300000000002
14148,CCC(CC1CCCC1)(CCl)C2=CC=CC=C2,250.81300000000002
14149,CCCC(C1CCC(CC1)C2=CC=CC=C2)Cl,250.81300000000002
14150,C1CCC(C1)C(CCCCC2=CC=CC=C2)Cl,250.81300000000002
14151,CCCCC1CC(CCC1Cl)C2=CC=CC=C2,250.81300000000002
14152,CCCC(C)(C)C(=C)CC(C1=CC=CC=C1)Cl,250.81300000000002
14153,CC(C)C(C1CCC(CC1)C2=CC=CC=C2)Cl,250.81300000000002
14154,C1CCC(CC1)CCC(CC2=CC=CC=C2)Cl,250.81300000000002
14155,C1CCC(C1)C(CCCC2=CC=CC=C2)CCl,250.81300000000002
14156,CC(C)(C)C(CCC1CC1C2=CC=CC=C2)Cl,250.81300000000002
14157,CCCCCCCCC(=CC1=CC=CC=C1)Cl,250.81300000000005
14158,CC(C)CC1(CCCC1)C(C2=CC=CC=C2)Cl,250.81300000000005
14159,CC(CC1CCCCC1)C(C2=CC=CC=C2)Cl,250.81300000000005
14160,CC(C)C(C1CCCCC1C2=CC=CC=C2)Cl,250.81300000000005
14161,CCCC(C1CCCCC1C2=CC=CC=C2)Cl,250.81300000000005
14162,CC1CCCC(C1)CCC(C2=CC=CC=C2)Cl,250.81300000000005
14163,CC1CCC(CC1)CCC(C2=CC=CC=C2)Cl,250.81300000000005
14164,C1=CC=C(C=C1)C=C(C(F)(F)F)Br,251.04499999999993
14165,C1=CC=C(C=C1)C(=CBr)C(F)(F)F,251.04499999999993
14166,C1=CC=C(C=C1)C=C(C(F)(F)Br)F,251.04499999999993
14167,C1=CC=C(C=C1)[Se](F)(F)(F)(F)F,251.05599999999993
14168,C1=CC=C(C=C1)OCC(CBr)(F)F,251.06999999999994
14169,COC(C1=CC=CC=C1)C(F)(F)Br,251.06999999999994
14170,CC(C)(CP(=O)(Cl)Cl)C1=CC=CC=C1,251.09300000000002
14171,CC1(CC(C1(Cl)Cl)(F)F)C2=CC=CC=C2,251.103
14172,C1=CC=C(C=C1)N(S(=O)(=O)N)Br,251.10499999999996
14173,C1=CC=C(C=C1)C=C[Se]C(F)(F)F,251.10899999999992
14174,COCCOC(OC1=CC=CC=C1)(Cl)Cl,251.109
14175,C1=CC=C(C=C1)C(C=NS(=O)[O-])(Cl)Cl,251.11399999999998
14176,CCOC(C1=CC=CC=C1)(C(C)(Cl)Cl)F,251.12799999999996
14177,CC(CC(F)(Cl)Cl)(C1=CC=CC=C1)OC,251.12800000000001
14178,C1C(C1(Cl)Cl)S(=O)(=O)C2=CC=CC=C2,251.13400000000001
14179,CC(=C(C#CC(=CC1=CC=CC=C1)Cl)Cl)C,251.15599999999998
14180,C1CCC(=C(C2=CC=CC=C2)Br)CC1,251.16699999999994
14181,C1C(C1C2=CC=CC=C2)C=CCCBr,251.16699999999994
14182,C1CC(C(C=C1)C2=CC=CC=C2)CBr,251.16699999999997
14183,C1CC(=CCC1C2=CC=CC=C2)CBr,251.16699999999997
14184,C1CC(=C1)C(CC2=CC=CC=C2)CBr,251.16699999999997
14185,CC(=C(C)C(=CC1=CC=CC=C1)Br)C,251.16699999999997
14186,C1CC1(CBr)C2CC2C3=CC=CC=C3,251.167
14187,CC(CBr)C(CC#C)C1=CC=CC=C1,251.167
14188,C1CC(=CBr)CCC1C2=CC=CC=C2,251.167
14189,C1CCC(=C(C1)CBr)C2=CC=CC=C2,251.167
14190,CC1(CCC=C(C1)Br)C2=CC=CC=C2,251.167
14191,CCC=C(C(=CC)C1=CC=CC=C1)Br,251.167
14192,CC1(CC1C=C(C2=CC=CC=C2)Br)C,251.167
14193,CC(=CC=C(CBr)C1=CC=CC=C1)C,251.16700000000003
14194,CC[Se]C(=CC1=CC=CC=C1)CC=C,251.231
14195,C1=CC=C(C=C1)NC(=O)C(=CNS(=O)O)C#N,251.267
14196,COC(C(CC1=CC=CC=C1)C=C[N+](=O)[O-])OC,251.282
14197,CC(C)(C)OC(=O)C(C1=CC=CC=C1)(C(=O)O)N,251.282
14198,CN1C(=O)C=C(C12C=CC=CC2=O)C3=CC=CC=C3,251.285
14199,C1=CC=C(C=C1)N(S(=O)(=O)N)S(=O)(=O)N,251.28899999999996
14200,C1=CC=C(C=C1)NS(=O)(=O)NS(=O)(=O)N,251.289
14201,C1CCC(=CC1)C#CCC(C2=CC=CC=C2)N=[N+]=[N-],251.33300000000003
14202,C=CCCCSC(C[N+](=O)[O-])C1=CC=CC=C1,251.351
14203,CCCCCC(=CSC1=CC=CC=C1)[N+](=O)[O-],251.351
14204,C1CCC(CC1)(C[N+](=O)[O-])SC2=CC=CC=C2,251.35100000000003
14205,CC[C+](CC)CC(=C1CC=CC=C1)C2=CC=CC=C2,251.39300000000003
14206,COC(OC1=CC=CC=C1)(Cl)Br,251.50699999999998
14207,CCC[Si](C)(C1=CC=CC=C1)N[Si](C)(C)C,251.52199999999996
14208,C1=CC=C(C=C1)C(CCBr)(F)Cl,251.52599999999998
14209,COC(=CC(Cl)(Cl)Cl)C1=CC=CC=C1,251.54000000000002
14210,C1=CC=C(C=C1)CC(CCl)(CCl)CCl,251.58399999999995
14211,CC(C(C1=CC=CC=C1)Cl)C(C)(Cl)Cl,251.58399999999995
14212,CC(C)C(C1=CC=CC=C1)C(Cl)(Cl)Cl,251.58399999999997
14213,CC(CCC1=CC=CC=C1)C(Cl)(Cl)Cl,251.58399999999997
14214,CC(CCCl)(C1=CC=CC=C1)C(Cl)Cl,251.584
14215,CC(C)(CC(Cl)(Cl)Cl)C1=CC=CC=C1,251.58400000000003
14216,C1=CC=C(C=C1)OC(C(F)(F)F)(N=C=O)Cl,251.59099999999995
14217,C1=CC=C(C=C1)C([N+](=O)[O-])OS(=O)(=O)Cl,251.64699999999996
14218,C1=CC=C(C=C1)C(=C(Cl)Br)Cl,251.93799999999996
14219,C1=CC=C(C=C1)[Se]C(=CCl)Cl,252.00199999999998
14220,C1=CC=C(C=C1)C(C=NS(=O)O)(Cl)Cl,252.12199999999999
14221,C1=CC=C(C=C1)C=C(C(=C(F)F)C(F)(F)F)F,252.1569999999999
14222,C#CC(C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,252.1569999999999
14223,CCP(=O)(C1=CC=CC=C1)OCC(F)(F)F,252.17199999999994
14224,CCOP(=O)(CC(F)(F)F)C1=CC=CC=C1,252.172
14225,COC(C1=CC=CC=C1)C(C(F)(F)F)(OC)F,252.2069999999999
14226,COP(=O)(C(=[N+]=[N-])C=CC1=CC=CC=C1)OC,252.21000000000004
14227,CCC(C)(C1=CC=CC=C1)C(C(F)(F)F)(F)F,252.2259999999999
14228,CC(C#CC(F)(F)F)(C1=CC=CC=C1)OCC#C,252.235
14229,COP(=O)(C1=CC=CC=C1)C(=C)COCC=C,252.24999999999994
14230,CCOC(C(=C)C1=CC=CC=C1)(OCC)P=O,252.24999999999997
14231,CCOP(=O)(C1=CC=CC=C1)OCCCC#C,252.24999999999997
14232,CCC(C)OP(=O)(C1=CC=CC=C1)OCC#C,252.25
14233,CC(C)COP(=O)(C1=CC=CC=C1)OCC#C,252.25
14234,CC(CC1=CC=CC=C1)S(=O)(=O)C(F)(F)F,252.25699999999992
14235,C1=CC=C(C=C1)CCCS(=O)(=O)C(F)(F)F,252.25699999999995
14236,CC(CC(F)(F)F)S(=O)(=O)C1=CC=CC=C1,252.25700000000003
14237,CC(C)(C1=CC=CC=C1)C(CC[N+](=O)[O-])[N+](=O)[O-],252.26999999999992
14238,CC(C(CCC1=CC=CC=C1)C[N+](=O)[O-])[N+](=O)[O-],252.26999999999998
14239,CCC(C(C)(C)C1=CC=CC=C1)([N+](=O)[O-])[N+](=O)[O-],252.26999999999998
14240,CCCC(C(C[N+](=O)[O-])C1=CC=CC=C1)[N+](=O)[O-],252.27
14241,CC(C)(C(C)(C[N+](=O)[O-])C1=CC=CC=C1)[N+](=O)[O-],252.27
14242,C1=CC=C(C=C1)N(N)S(=O)(=O)S(=O)(=O)O,252.273
14243,CC(C1=CCC(C=C1)C(F)(F)F)C2=CC=CC=C2,252.27899999999997
14244,C#CCCCCC=C(C1=CC=CC=C1)C(F)(F)F,252.279
14245,CC=C(C=C(C(=C)C)C(F)(F)F)C1=CC=CC=C1,252.279
14246,CCP(=O)(C1=CC=CC=C1)OC2CCCCC2,252.29399999999993
14247,CCOP(=O)(C1CCCCC1)C2=CC=CC=C2,252.29399999999995
14248,CCCCC=CP(=O)(C1=CC=CC=C1)OCC,252.29399999999998
14249,CCOP(=O)(C1CCCC1C)C2=CC=CC=C2,252.29399999999998
14250,CCC(CC(C)(C)C)(C1=CC=CC=C1)OP=O,252.29399999999998
14251,CCOP(=O)(C1=CC=CC=C1)C(=C)C(C)(C)C,252.29399999999998
14252,CCCCOP(=O)(CCC=C)C1=CC=CC=C1,252.29399999999998
14253,CCCCCOP(=O)(CC=C)C1=CC=CC=C1,252.294
14254,CC(C)CCOP(=O)(CC=C)C1=CC=CC=C1,252.294
14255,CC(C)(C)CC(CCOP=O)C1=CC=CC=C1,252.294
14256,C1CCC(C1)C=CC(COC2=CC=CC=C2)(F)F,252.304
14257,C=CC=CC(=C)C(=C)C(=CC(=C)C1=CC=CC=C1)F,252.332
14258,CCCCCCCCP(=O)(C)C1=CC=CC=C1,252.33800000000002
14259,C=CCN(CC=C)S(=O)(=O)NC1=CC=CC=C1,252.33900000000003
14260,CC(C)(C)CC(=C(F)F)CCCC1=CC=CC=C1,252.34799999999998
14261,CC(C)C(C1CCC(CC1)(F)F)C2=CC=CC=C2,252.34799999999998
14262,CCCC1CCC(CC1)C(C2=CC=CC=C2)(F)F,252.348
14263,CCC(C)C(C1=CC=CC=C1)OOCCCOC,252.35399999999993
14264,CCC(C1=CC=CC=C1)C(COO)C(C)COC,252.35399999999993
14265,CC(COCC1=CC=CC=C1)C(C)(C)OCOC,252.35399999999996
14266,CCOC(CCC1=CC=CC=C1)(OCC)OCC,252.35399999999996
14267,CC(C)(C)OC(C1=CC=CC=C1)OOC(C)(C)C,252.35399999999996
14268,CCCCOC(C1=CC=CC=C1)OOC(C)(C)C,252.35399999999996
14269,CC(C)C(C)(C1=CC=CC=C1)OOC(C)(C)OC,252.35399999999996
14270,CCCCOCCOCCOCC1=CC=CC=C1,252.35399999999998
14271,CCOCC(C)(COCC1=CC=CC=C1)OCC,252.35399999999998
14272,CC(CCC(OC)OC)CCOC1=CC=CC=C1,252.35399999999998
14273,CCOC(C)OC(C)CCOCC1=CC=CC=C1,252.35399999999998
14274,CCCCOCOCCC(C1=CC=CC=C1)OC,252.354
14275,CCOC(CCCOCC1=CC=CC=C1)OCC,252.354
14276,CC(CCCCOCC1=CC=CC=C1)OCOC,252.354
14277,COC(C#CC1=CC=CC=C1)C2=C(CCCC2)C=C,252.3569999999999
14278,C1CCC2(C(C1)C3C2C=CC3)C(=O)C4=CC=CC=C4,252.35699999999997
14279,CCCCC#CC=C(C#CC1=CC=CC=C1)OCC,252.35699999999997
14280,C1CCC(=CC1)C#CCOCC=CC2=CC=CC=C2,252.357
14281,CCOC1(CC=CC=C1)C=CC=CC2=CC=CC=C2,252.35700000000003
14282,C1CCC(CC1)CN(C2=CC=CC=C2)S(=O)[O-],252.35900000000004
14283,CS(=O)(=O)C(C1CCCCC1)C2=CC=CC=C2,252.37899999999996
14284,CC(C)(C)S(=O)(=O)C=CCCC1=CC=CC=C1,252.379
14285,CCOC(C(=CC)SC1=CC=CC=C1)OCC,252.379
14286,CCC(C)(C)CC(=C)S(=O)(=O)C1=CC=CC=C1,252.379
14287,CC(C)(C)CS(=O)(=O)C1(CC1)C2=CC=CC=C2,252.379
14288,CCCCC(=CS(=O)(=O)CC)C1=CC=CC=C1,252.379
14289,CCCCC(C(=C)C)S(=O)(=O)C1=CC=CC=C1,252.379
14290,CCCCS(=O)(=O)C(C)(C=C)C1=CC=CC=C1,252.379
14291,CC(C=CC1=CC=CC=C1)[Si](OC)(OC)OC,252.38599999999997
14292,C=CC=C(C=CCC1=CC=CC=C1)C2CCCCC2,252.40099999999993
14293,C=CC=C(C=CCC1CCCCC1)C2=CC=CC=C2,252.40099999999995
14294,CCC(C1=CC=CC=C1)C(=CC=C)C=CC(C)C=C,252.40099999999995
14295,CC=C(C)C(C)(C1=CC=CC=C1)C(=C)C=C(C)C=C,252.40099999999995
14296,CC(=CC(=C)C(=C)C1=CC=CC=C1)C2CCCCC2,252.40099999999995
14297,CC=CC(=CC=C)C1(CCCCC1)C2=CC=CC=C2,252.40099999999995
14298,CC=C(C=CC=C)C1(CCCCC1)C2=CC=CC=C2,252.40099999999995
14299,CC=C1C(=CC=C)C(CC1(C)C)(C)C2=CC=CC=C2,252.40099999999998
14300,CC=CC=C(C=C)C1(CCCCC1)C2=CC=CC=C2,252.40099999999998
14301,CCCC(=C(CCC)C#CC1=CC=CC=C1)CC=C,252.40099999999998
14302,CCCCCC#CC=CC(CC=C)C1=CC=CC=C1,252.40099999999998
14303,CC=C(CC=CC(=CC)C1=CC=CC=C1)C=C(C)C,252.40099999999998
14304,CC1=CC(=CC1C(C)C(=C)C(C)C)C2=CC=CC=C2,252.40099999999998
14305,CC(=CC=CC=C)C1(CCCCC1)C2=CC=CC=C2,252.40099999999998
14306,CC(=C(C(=C)C)C(=C(C)C(=C)C)C1=CC=CC=C1)C,252.40099999999998
14307,CCCCC#CC=C1CCC(CC1)C2=CC=CC=C2,252.40099999999998
14308,CC=CC=CC(=C)C1(CCCCC1)C2=CC=CC=C2,252.40099999999998
14309,CC=CC(=C(C)C1=CC=CC=C1)C(=CC(C)C)C=C,252.40099999999998
14310,CC(CC=CC(C)C(=CC=C)C=C)C1=CC=CC=C1,252.40099999999998
14311,CCCCCC#CC(=C=CCCC1=CC=CC=C1)C,252.40099999999998
14312,CCC=C(C=CC)C(=CC)C=C(C)C1=CC=CC=C1,252.40099999999998
14313,C=CCCC1CCCC1=C(CC=C)C2=CC=CC=C2,252.40099999999998
14314,CCCCC1=C(C(=C(C)C)C1=CC)C2=CC=CC=C2,252.401
14315,CCC(=CC=C(C)C1=CC=CC=C1)C(=CC=CC)C,252.401
14316,CC1=C(C(C(=C1C)C)(C)CC=CC2=CC=CC=C2)C,252.401
14317,C1C2CC3CC1CC(C2)(C3)CC=CC4=CC=CC=C4,252.401
14318,CCCCC#CC(CC(=C)C)C=CC1=CC=CC=C1,252.401
14319,CC(=CCC1=CCCCC1)CC=CC2=CC=CC=C2,252.401
14320,CCC1=CC=C(CC1)CC(C2=CC=CC=C2)C(=C)C,252.401
14321,CC=C(C=C)C1(CC(CC1C=C)C)C2=CC=CC=C2,252.401
14322,CCCCCC#CC(CC=C)C=CC1=CC=CC=C1,252.401
14323,CCC(C)(CC(=C1CC=CC=C1)C)C2=CC=CC=C2,252.401
14324,CC1CCC(CC1)C2=CCC(C=C2)C3=CC=CC=C3,252.401
14325,CC(=CCCC(=CC=CC=CC1=CC=CC=C1)C)C,252.401
14326,CCC(C)(C)C1=CCC(C=C1)C=CC2=CC=CC=C2,252.401
14327,CC=CC(=CCCC=CC(=CC)C)C1=CC=CC=C1,252.401
14328,CCC=CC(=CC)C1(CC(C=C1)C2=CC=CC=C2)C,252.40100000000004
14329,CC1=C(C(CCC1)(C)C)C=CC=CC2=CC=CC=C2,252.40100000000004
14330,CC1CCC(CC1)C2CC=C(C=C2)C3=CC=CC=C3,252.40100000000004
14331,CC1CCC(CC1)(C2CC=CC=C2)C3=CC=CC=C3,252.40100000000004
14332,CC(C1CCC(CC1)C2=CC=CC=C2)C(C=C)C#C,252.40100000000004
14333,CCOC=CC(=CSC1=CC=CC=C1)SC,252.40400000000002
14334,CC(C)(C)C(COC)C(C1=CC=CC=C1)SC,252.423
14335,CCCCCCCCS(=O)CC1=CC=CC=C1,252.423
14336,CCCCCCCC(OC)SC1=CC=CC=C1,252.42300000000003
14337,CCCCCCC(C)(OC)SC1=CC=CC=C1,252.42300000000003
14338,C=CC=C(C=C)SSSC1=CC=CC=C1,252.42900000000003
14339,CCCSC=C(C1=CC=CC=C1)SCCC,252.44799999999998
14340,CCSC(CC=CC1=CC=CC=C1)SCC,252.448
14341,C1=CC=C(C=C1)C(Cl)I,252.48199999999997
14342,C1=CC=C(C=C1)C(CC(N=O)(Cl)Cl)Cl,252.52799999999996
14343,COP(=O)(C1=CC=CC=C1)OC(CCl)F,252.60899999999998
14344,C1=CC=C(C=C1)C(COCC(F)(F)F)CCl,252.66299999999993
14345,C1=CC=C(C=C1)C(CCOCC(F)(F)F)Cl,252.66299999999993
14346,C1C=C(C=CC1(CCl)F)OCC2=CC=CC=C2,252.716
14347,CC(COCC1=CC=CC=C1)C#CCOCCl,252.74099999999996
14348,CC(C1=CC=CC=C1)C(OC2CCCCC2)Cl,252.7849999999999
14349,CC(CCCOC1=CC=CC=C1)(CCl)C2CC2,252.78499999999997
14350,CC(CCOCC1=CC=CC=C1)(CCl)C2CC2,252.78499999999997
14351,C1CC(CCC1C2=CC=CC=C2)OCCCCl,252.78499999999997
14352,C=CC(CCCC1=CC=CC=C1)OCCCCl,252.78499999999997
14353,CC(CC1(CC1)CCl)COCC2=CC=CC=C2,252.785
14354,CCC(COCC1CC1)(CCl)C2=CC=CC=C2,252.785
14355,CC(CCCOCC1=CC=CC=C1)(CCl)C=C,252.785
14356,CC1CC(C1)(CCOCC2=CC=CC=C2)CCl,252.78500000000003
14357,CC(=COCC(C)(CCC1=CC=CC=C1)Cl)C,252.78500000000003
14358,CCOC1CC(C1)CC(CC2=CC=CC=C2)Cl,252.78500000000003
14359,COCCC1CC(CCC1Cl)C2=CC=CC=C2,252.78500000000003
14360,C1CCC(CC1)(COCC2=CC=CC=C2)CCl,252.78500000000003
14361,COC(C(C1CCCCC1)C2=CC=CC=C2)Cl,252.78500000000003
14362,C1CCC(C1)C(CCOC2=CC=CC=C2)CCl,252.78500000000003
14363,C1CCC(C1)C(CCCOC2=CC=CC=C2)Cl,252.78500000000003
14364,C1CCC(C1)(CCOCC2=CC=CC=C2)CCl,252.78500000000003
14365,C1CC(C1)(CCCOCC2=CC=CC=C2)CCl,252.78500000000003
14366,CC1CC1(CCCOCC2=CC=CC=C2)CCl,252.78500000000003
14367,C=CCC(CCCOCC1=CC=CC=C1)CCl,252.78500000000003
14368,C1CCC(C1)C(COCC2=CC=CC=C2)CCl,252.78500000000003
14369,CC1(CC1(CCOCC2=CC=CC=C2)CCl)C,252.78500000000003
14370,C1CC1C(CCCCCOC2=CC=CC=C2)Cl,252.78500000000005
14371,CC(=CCCOC)CCC(C1=CC=CC=C1)Cl,252.78500000000005
14372,CC(C)(C)C#CC(C1=CC=CC=C1)SCCl,252.81
14373,CC1(C(CC(=C1SC)C2=CC=CC=C2)Cl)C,252.81000000000003
14374,CCCCC#CSCC(C1=CC=CC=C1)Cl,252.81000000000003
14375,CC(C)CCCCCC(CCl)C1=CC=CC=C1,252.829
14376,CCCCC(CC)CC(CCl)C1=CC=CC=C1,252.829
14377,CCC(CCCC(C)C)(CCl)C1=CC=CC=C1,252.829
14378,CCC(CCC(C)(C)C)(CCl)C1=CC=CC=C1,252.829
14379,CCCC(C)CC(CC)(CCl)C1=CC=CC=C1,252.829
14380,CCC(CC(CC(C)(C)C)C1=CC=CC=C1)Cl,252.829
14381,CC(C)CCC(C(C)C)C(C1=CC=CC=C1)Cl,252.829
14382,CCC(CC)CC(CC)(CCl)C1=CC=CC=C1,252.829
14383,CC(C)(C)C(CCCCCC1=CC=CC=C1)Cl,252.829
14384,CCCCCC(CC)CC(C1=CC=CC=C1)Cl,252.82900000000004
14385,CCCCCCCC(C)C(C1=CC=CC=C1)Cl,252.82900000000004
14386,CC(CCCCCCCCl)CC1=CC=CC=C1,252.82900000000004
14387,CC(C)CCCCCCC(C1=CC=CC=C1)Cl,252.82900000000004
14388,CCCCC(CC)CCC(C1=CC=CC=C1)Cl,252.82900000000004
14389,C1=CC=C(C=C1)C(CBr)C(F)(F)F,253.06099999999995
14390,C1=CC=C(C=C1)C(CC(F)(F)F)Br,253.06099999999995
14391,CC(C1=CC=CC=C1)(C(F)(F)F)Br,253.06099999999995
14392,C1=CC=C(C=C1)CC(C(F)(F)F)Br,253.06099999999995
14393,CCOP(=O)(C(C1=CC=CC=C1)Cl)Cl,253.06500000000003
14394,C1=CC=C(C=C1)C(SC(F)F)Br,253.11099999999996
14395,CC(C(CCC1=CC=CC=C1)(F)F)(Cl)Cl,253.11899999999997
14396,C1=CC=C(C=C1)C(CNS(=O)[O-])(Cl)Cl,253.12999999999997
14397,CC(C(C1=CC=CC=C1)OCC#C)Br,253.13899999999995
14398,C1=CC=C(C=C1)COCCC#CCBr,253.13899999999995
14399,C=CCOC(C1=CC=CC=C1)C(=C)Br,253.13899999999995
14400,C1C(CC1=CBr)OCC2=CC=CC=C2,253.13899999999998
14401,C#CCOC(CC1=CC=CC=C1)CBr,253.13899999999998
14402,C=CCOCC(=CC1=CC=CC=C1)Br,253.139
14403,CC(CBr)(C1=CC=CC=C1)OCC#C,253.139
14404,CCOC(CBr)C#CC1=CC=CC=C1,253.13900000000004
14405,C1=CC=C(C=C1)C(CS(=O)(=O)CCl)Cl,253.14999999999995
14406,C1=CC=C(C=C1)S(=O)(=O)CC(CCl)Cl,253.14999999999995
14407,C1=CC=C(C=C1)S(=O)(=O)C(CCl)CCl,253.14999999999995
14408,C1=CC=C(C=C1)CCS(=O)(=O)C(Cl)Cl,253.14999999999998
14409,CS(=O)(=O)C(C(C1=CC=CC=C1)Cl)Cl,253.15000000000003
14410,CCS(=O)(=O)C(C1=CC=CC=C1)(Cl)Cl,253.15000000000003
14411,CP(=O)(N)OC(C1=CC=CC=C1)C(F)(F)F,253.16
